Date,Opponent,PLAYER,MIN,USGP,PFGM,PFGA,P3PM,P3PA,PFTM,PFTA,POREB,PDREB,PREB,PAST,PTO,PSTL,PBLK,PBLKA,PPF,PPFD,PPTS
19/12/2016,Hawks,Enes Kanter,15:07,18.3,26.7,17.9,0.0,0.0,0.0,0.0,66.7,42.9,53.8,16.7,33.3,0.0,100,0.0,50.0,0.0,22.2
19/12/2016,Hawks,Joffrey Lauvergne,03:59,28.6,25.0,28.6,0.0,50.0,0.0,0.0,100,100,100,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0
19/12/2016,Hawks,Nick Collison,01:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
19/12/2016,Hawks,Kyle Singler,12:00,8.4,8.3,4.5,0.0,0.0,0.0,0.0,0.0,20.0,12.5,0.0,100,0.0,50.0,0.0,0.0,33.3,6.7
17/12/2016,Suns,Andre Roberson,34:54:00,11.1,11.8,11.7,16.7,18.2,11.8,17.4,0.0,4.8,3.6,0.0,0.0,27.3,0.0,33.3,23.1,12.5,12.1
17/12/2016,Suns,Domantas Sabonis,23:45,21.9,15.0,21.4,20.0,10.0,22.2,26.7,0.0,26.7,19.0,0.0,20.0,20.0,50.0,100,37.5,18.2,16.7
17/12/2016,Suns,Steven Adams,29:03:00,27.3,29.6,27.1,0.0,0.0,27.3,31.3,100,15.0,29.2,10.0,25.0,25.0,0.0,0.0,33.3,41.7,27.1
17/12/2016,Suns,Anthony Morrow,21:20,13.4,22.2,16.7,75.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,11.1,22.9
17/12/2016,Suns,Russell Westbrook,34:01:00,34.0,26.5,30.4,14.3,18.2,50.0,35.0,0.0,50.0,42.3,91.7,55.6,20.0,50.0,0.0,21.4,28.6,29.2
17/12/2016,Suns,Jerami Grant,28:50:00,14.1,12.0,16.7,33.3,22.2,5.6,8.0,16.7,22.2,20.8,5.9,9.1,10.0,50.0,25.0,23.1,6.7,11.3
17/12/2016,Suns,Enes Kanter,13:52,33.3,25.0,30.4,0.0,0.0,54.5,58.3,100,20.0,38.5,12.5,20.0,0.0,50.0,0.0,0.0,50.0,32.4
17/12/2016,Suns,Nick Collison,05:55,30.4,60.0,30.0,0.0,0.0,33.3,50.0,50.0,66.7,60.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,53.8
17/12/2016,Suns,Semaj Christon,21:57,15.5,17.6,18.4,0.0,28.6,6.7,5.3,0.0,28.6,20.0,9.1,12.5,16.7,0.0,0.0,27.3,16.7,13.7
17/12/2016,Suns,Kyle Singler,13:55,13.5,16.7,8.0,0.0,16.7,18.2,14.3,0.0,8.3,5.9,50.0,40.0,0.0,0.0,0.0,0.0,11.1,17.4
17/12/2016,Suns,Alex Abrines,12:28,6.9,0.0,10.5,0.0,40.0,0.0,0.0,33.3,0.0,7.1,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
14/12/2016,@Jazz,Andre Roberson,31:31:00,4.6,0.0,6.1,0.0,23.1,0.0,0.0,12.5,22.2,19.2,10.0,0.0,0.0,0.0,0.0,14.3,5.6,0.0
14/12/2016,@Jazz,Domantas Sabonis,15:56,18.6,33.3,24.0,33.3,22.2,0.0,0.0,0.0,50.0,40.0,33.3,0.0,0.0,0.0,100,0.0,0.0,26.9
14/12/2016,@Jazz,Steven Adams,27:37:00,16.7,25.0,15.2,0.0,0.0,18.2,14.3,37.5,12.5,20.8,11.1,28.6,33.3,100,33.3,23.1,21.4,21.3
14/12/2016,@Jazz,Jerami Grant,22:17,15.7,15.4,17.1,33.3,11.1,28.6,22.2,0.0,18.2,14.3,16.7,0.0,0.0,0.0,0.0,25.0,12.5,19.4
14/12/2016,@Jazz,Russell Westbrook,30:38:00,54.0,38.9,51.0,50.0,41.7,57.9,56.5,11.1,29.4,23.1,50.0,71.4,33.3,0.0,33.3,26.7,31.6,45.8
14/12/2016,@Jazz,Anthony Morrow,27:45:00,7.9,5.6,8.0,0.0,22.2,9.1,14.3,10.0,6.3,7.7,0.0,0.0,0.0,0.0,0.0,30.0,30.8,6.0
14/12/2016,@Jazz,Enes Kanter,18:12,34.9,50.0,34.4,0.0,0.0,50.0,53.3,20.0,11.1,14.3,33.3,0.0,100,100,66.7,33.3,62.5,48.7
14/12/2016,@Jazz,Semaj Christon,22:34,19.8,21.4,22.0,50.0,33.3,0.0,0.0,16.7,20.0,18.8,40.0,33.3,0.0,0.0,0.0,25.0,0.0,15.9
14/12/2016,@Jazz,Joffrey Lauvergne,08:07,26.5,16.7,29.4,0.0,33.3,0.0,0.0,100,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3
14/12/2016,@Jazz,Kyle Singler,16:18,8.2,8.3,6.3,0.0,0.0,0.0,0.0,0.0,28.6,16.7,0.0,33.3,0.0,0.0,50.0,0.0,33.3,6.7
14/12/2016,@Jazz,Nick Collison,16:18,5.4,7.7,6.9,0.0,0.0,0.0,0.0,33.3,28.6,30.8,16.7,0.0,50.0,0.0,0.0,0.0,9.1,5.3
14/12/2016,@Jazz,Alex Abrines,02:49,40.0,50.0,40.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
13/12/2016,@Blazers,Andre Roberson,31:08:00,11.9,13.0,12.7,20.0,20.0,0.0,0.0,14.3,15.4,15.0,10.0,15.4,22.2,50.0,0.0,10.0,5.6,10.4
13/12/2016,@Blazers,Domantas Sabonis,20:20,12.7,15.4,10.8,20.0,7.1,0.0,0.0,66.7,38.9,42.9,0.0,22.2,0.0,50.0,0.0,40.0,0.0,14.7
13/12/2016,@Blazers,Steven Adams,26:13:00,24.6,28.6,22.2,0.0,10.0,16.7,21.4,40.0,18.2,25.0,11.1,36.4,44.4,0.0,0.0,0.0,37.5,24.1
13/12/2016,@Blazers,Jerami Grant,26:29:00,18.6,14.3,17.4,0.0,9.1,45.5,40.0,0.0,9.1,5.9,0.0,10.0,12.5,0.0,75.0,33.3,25.0,19.3
13/12/2016,@Blazers,Russell Westbrook,27:21:00,38.6,33.3,40.4,50.0,41.7,33.3,28.6,40.0,36.4,37.5,66.7,36.4,0.0,0.0,0.0,11.1,18.8,34.5
13/12/2016,@Blazers,Enes Kanter,18:40,28.9,7.1,20.0,0.0,11.1,44.4,53.8,50.0,33.3,43.8,12.5,50.0,0.0,0.0,66.7,16.7,60.0,15.4
13/12/2016,@Blazers,Anthony Morrow,20:07,20.9,28.6,28.9,50.0,45.5,0.0,0.0,10.0,14.3,11.8,12.5,0.0,33.3,0.0,33.3,28.6,0.0,23.1
13/12/2016,@Blazers,Semaj Christon,26:53:00,14.6,6.7,11.8,0.0,11.1,13.3,18.2,0.0,5.6,3.1,27.3,23.1,20.0,0.0,0.0,25.0,21.4,8.2
13/12/2016,@Blazers,Joffrey Lauvergne,15:35,18.6,33.3,22.6,50.0,16.7,28.6,16.7,33.3,0.0,20.0,28.6,0.0,100,0.0,0.0,25.0,25.0,33.3
13/12/2016,@Blazers,Alex Abrines,13:23,19.2,28.6,26.9,33.3,41.7,0.0,0.0,0.0,15.4,10.0,25.0,0.0,0.0,0.0,0.0,11.1,0.0,21.7
13/12/2016,@Blazers,Nick Collison,07:39,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,23.1,33.3,20.0,0.0,0.0,0.0,20.0,0.0,0.0
13/12/2016,@Blazers,Kyle Singler,06:12,11.8,33.3,9.1,50.0,20.0,100,100,0.0,20.0,16.7,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
11/12/2016,Celtics,Andre Roberson,32:42:00,10.8,8.0,12.3,0.0,23.5,0.0,0.0,9.1,14.3,12.8,0.0,8.3,16.7,33.3,0.0,40.0,0.0,7.0
11/12/2016,Celtics,Domantas Sabonis,16:50,19.2,22.2,23.1,0.0,22.2,0.0,0.0,16.7,40.0,31.3,25.0,14.3,0.0,50.0,100,0.0,0.0,18.2
11/12/2016,Celtics,Steven Adams,32:07:00,14.2,25.0,14.5,0.0,0.0,28.6,38.5,40.0,18.2,25.0,20.0,0.0,14.3,16.7,0.0,0.0,33.3,24.6
11/12/2016,Celtics,Victor Oladipo,09:50,19.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,42.9,42.9,0.0,40.0,0.0,0.0,0.0,100,0.0,0.0
11/12/2016,Celtics,Russell Westbrook,36:12:00,46.0,45.2,41.9,100,31.3,70.0,57.1,25.0,33.3,30.8,54.5,58.3,25.0,0.0,25.0,75.0,56.3,50.0
11/12/2016,Celtics,Enes Kanter,24:35:00,19.2,24.0,22.7,0.0,20.0,22.2,13.3,50.0,22.2,29.2,18.2,0.0,0.0,100,66.7,14.3,16.7,23.0
11/12/2016,Celtics,Anthony Morrow,27:53:00,11.9,8.0,14.5,0.0,30.8,0.0,0.0,7.1,0.0,2.9,18.2,0.0,28.6,0.0,0.0,0.0,16.7,6.9
11/12/2016,Celtics,Joffrey Lauvergne,20:44,27.2,17.6,27.0,0.0,37.5,11.1,22.2,25.0,33.3,30.4,25.0,50.0,25.0,0.0,0.0,0.0,15.4,15.9
11/12/2016,Celtics,Semaj Christon,20:33,10.7,15.8,8.3,50.0,12.5,22.2,26.7,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,25.0,18.4
11/12/2016,Celtics,Jerami Grant,06:21,7.2,16.7,9.1,0.0,0.0,0.0,0.0,0.0,20.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7
11/12/2016,Celtics,Kyle Singler,07:02,14.3,14.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
11/12/2016,Celtics,Alex Abrines,05:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0
09/12/2016,Rockets,Andre Roberson,36:57:00,10.2,11.5,11.7,33.3,21.7,5.0,14.8,25.0,23.3,23.5,18.8,0.0,28.6,20.0,0.0,30.8,11.1,11.5
09/12/2016,Rockets,Domantas Sabonis,24:28:00,10.6,5.3,12.2,25.0,18.8,0.0,0.0,0.0,14.3,13.0,7.7,11.1,0.0,0.0,0.0,16.7,0.0,5.6
09/12/2016,Rockets,Steven Adams,28:55:00,24.8,38.1,19.6,0.0,0.0,57.1,52.9,66.7,32.0,35.7,7.1,26.7,20.0,0.0,0.0,22.2,50.0,40.0
09/12/2016,Rockets,Victor Oladipo,38:00:00,17.7,17.9,19.7,33.3,30.4,0.0,0.0,0.0,26.9,20.6,6.3,21.4,0.0,0.0,0.0,6.3,0.0,14.8
09/12/2016,Rockets,Russell Westbrook,35:36:00,45.5,32.0,42.4,0.0,30.4,61.1,52.2,25.0,31.0,30.3,62.5,53.3,42.9,0.0,0.0,25.0,62.5,36.5
09/12/2016,Rockets,Anthony Morrow,26:10:00,18.9,29.4,22.9,66.7,35.7,0.0,0.0,12.5,4.8,6.9,0.0,12.5,20.0,0.0,0.0,16.7,14.3,23.5
09/12/2016,Rockets,Jerami Grant,23:20,5.2,6.7,5.1,0.0,0.0,0.0,12.5,28.6,0.0,8.7,0.0,0.0,25.0,100,0.0,16.7,6.7,4.4
09/12/2016,Rockets,Semaj Christon,12:24,10.5,0.0,13.6,0.0,0.0,0.0,0.0,20.0,0.0,7.7,50.0,0.0,50.0,0.0,100,14.3,0.0,0.0
09/12/2016,Rockets,Enes Kanter,14:11,25.4,30.0,25.0,0.0,14.3,80.0,50.0,25.0,22.2,23.1,33.3,0.0,0.0,0.0,0.0,37.5,44.4,37.0
05/12/2016,@Hawks,Andre Roberson,37:36:00,7.8,3.6,6.5,0.0,8.7,11.8,8.3,0.0,9.7,7.9,0.0,12.5,0.0,33.3,0.0,23.5,5.9,5.1
05/12/2016,@Hawks,Domantas Sabonis,19:17,12.5,12.5,14.3,0.0,27.3,0.0,0.0,0.0,6.7,5.0,18.2,14.3,25.0,33.3,0.0,33.3,9.1,8.7
05/12/2016,@Hawks,Steven Adams,27:53:00,20.9,20.8,19.2,0.0,0.0,16.7,25.0,85.7,21.1,38.5,0.0,28.6,20.0,0.0,33.3,30.8,25.0,18.2
05/12/2016,@Hawks,Victor Oladipo,36:24:00,20.2,22.2,23.4,22.2,29.6,0.0,0.0,0.0,23.1,18.2,11.1,15.4,14.3,0.0,33.3,18.2,0.0,19.7
05/12/2016,@Hawks,Russell Westbrook,33:52:00,40.4,40.0,37.9,50.0,38.1,56.3,58.3,14.3,52.2,43.3,70.6,36.4,20.0,33.3,33.3,6.7,55.6,44.4
05/12/2016,@Hawks,Enes Kanter,15:07,31.9,27.3,26.1,33.3,20.0,100,100,0.0,27.3,25.0,12.5,33.3,0.0,50.0,0.0,21.4,50.0,35.7
05/12/2016,@Hawks,Anthony Morrow,25:35:00,14.7,23.8,20.5,80.0,42.9,7.1,5.3,0.0,13.3,11.8,0.0,0.0,20.0,0.0,0.0,6.7,11.1,24.6
05/12/2016,@Hawks,Joffrey Lauvergne,05:19,28.0,25.0,12.5,0.0,0.0,100,100,100,0.0,16.7,25.0,40.0,100,100,0.0,66.7,50.0,27.3
05/12/2016,@Hawks,Semaj Christon,14:18,15.7,8.3,13.6,0.0,10.0,0.0,0.0,0.0,15.4,14.3,55.6,25.0,25.0,0.0,0.0,8.3,33.3,6.7
05/12/2016,@Hawks,Jerami Grant,24:39:00,13.5,17.6,16.2,0.0,5.9,0.0,0.0,0.0,11.8,10.5,23.1,11.1,50.0,0.0,0.0,25.0,0.0,13.0
04/12/2016,Pelicans,Andre Roberson,36:44:00,10.4,17.6,11.4,20.0,8.7,0.0,5.6,14.3,10.8,11.4,10.0,7.7,20.0,66.7,0.0,27.3,7.1,15.9
04/12/2016,Pelicans,Domantas Sabonis,24:32:00,11.2,8.0,11.6,33.3,7.7,0.0,0.0,0.0,8.7,8.3,0.0,12.5,50.0,50.0,0.0,57.1,11.1,8.9
04/12/2016,Pelicans,Steven Adams,08:43,17.7,27.3,16.7,0.0,0.0,100,100,0.0,42.9,42.9,0.0,0.0,33.3,0.0,0.0,0.0,100,30.4
04/12/2016,Pelicans,Victor Oladipo,34:44:00,22.0,20.0,23.8,20.0,44.4,18.2,33.3,0.0,14.3,11.9,23.5,0.0,20.0,0.0,0.0,0.0,26.3,19.7
04/12/2016,Pelicans,Russell Westbrook,37:31:00,38.8,29.4,31.9,40.0,38.1,60.0,42.9,11.1,39.0,34.0,63.2,71.4,20.0,0.0,20.0,8.3,37.5,33.7
04/12/2016,Pelicans,Anthony Morrow,24:32:00,11.7,5.6,15.6,0.0,33.3,0.0,0.0,12.5,8.3,9.4,0.0,0.0,0.0,0.0,0.0,12.5,9.1,4.5
04/12/2016,Pelicans,Enes Kanter,29:53:00,23.1,30.4,22.8,0.0,0.0,30.0,31.6,36.4,21.4,25.6,7.7,18.2,33.3,40.0,60.0,16.7,28.6,27.9
04/12/2016,Pelicans,Joffrey Lauvergne,17:55,14.9,15.4,19.4,0.0,11.1,0.0,0.0,80.0,38.9,47.8,0.0,0.0,0.0,0.0,100,14.3,9.1,12.5
04/12/2016,Pelicans,Semaj Christon,11:04,20.0,12.5,16.7,0.0,14.3,0.0,20.0,0.0,12.5,10.0,83.3,50.0,0.0,0.0,0.0,0.0,16.7,10.0
04/12/2016,Pelicans,Jerami Grant,14:22,15.3,33.3,21.4,50.0,20.0,12.5,7.1,0.0,10.5,8.3,0.0,0.0,0.0,0.0,0.0,75.0,11.1,28.6
30/11/2016,Wizards,Andre Roberson,35:01:00,8.4,13.3,9.4,28.6,16.7,0.0,0.0,0.0,18.5,14.3,0.0,11.1,20.0,66.7,0.0,25.0,0.0,11.9
30/11/2016,Wizards,Domantas Sabonis,18:37,11.9,29.4,13.5,0.0,0.0,0.0,0.0,0.0,18.8,15.8,15.4,0.0,66.7,50.0,0.0,30.0,40.0,25.6
30/11/2016,Wizards,Steven Adams,27:49:00,17.3,13.6,12.0,0.0,0.0,54.5,55.6,50.0,23.5,28.6,0.0,12.5,0.0,0.0,0.0,7.7,38.5,20.0
30/11/2016,Wizards,Victor Oladipo,45:28:00,17.4,25.0,19.8,50.0,34.6,0.0,0.0,0.0,18.8,15.0,26.1,15.4,14.3,0.0,50.0,4.8,5.0,23.6
30/11/2016,Wizards,Russell Westbrook,41:07:00,44.5,34.3,45.5,12.5,26.1,47.6,34.5,50.0,35.7,38.9,52.4,50.0,20.0,0.0,33.3,16.7,33.3,35.4
30/11/2016,Wizards,Joffrey Lauvergne,12:13,19.4,20.0,15.8,33.3,25.0,0.0,0.0,0.0,30.8,26.7,16.7,40.0,33.3,0.0,0.0,25.0,0.0,19.2
30/11/2016,Wizards,Anthony Morrow,31:03:00,13.7,6.7,15.8,22.2,33.3,0.0,0.0,0.0,4.0,3.3,23.5,14.3,0.0,0.0,0.0,30.0,6.7,7.2
30/11/2016,Wizards,Semaj Christon,15:19,7.0,7.1,9.1,0.0,12.5,0.0,0.0,100,0.0,7.1,33.3,0.0,100,0.0,0.0,20.0,16.7,5.3
30/11/2016,Wizards,Enes Kanter,14:46,35.8,46.2,40.0,0.0,0.0,66.7,50.0,0.0,33.3,27.3,0.0,0.0,0.0,100,100,25.0,66.7,42.4
30/11/2016,Wizards,Jerami Grant,23:36,12.5,5.3,7.0,16.7,16.7,22.2,32.0,50.0,20.0,28.6,9.1,16.7,25.0,0.0,0.0,44.4,25.0,11.3
28/11/2016,@Knicks,Andre Roberson,31:27:00,11.6,14.3,13.6,50.0,33.3,0.0,0.0,14.3,8.7,10.0,6.3,0.0,25.0,50.0,16.7,25.0,12.5,14.5
28/11/2016,@Knicks,Domantas Sabonis,15:59,17.4,12.5,15.6,50.0,20.0,0.0,0.0,0.0,10.0,6.7,0.0,33.3,0.0,0.0,20.0,37.5,0.0,13.5
28/11/2016,@Knicks,Steven Adams,31:41:00,16.2,21.2,17.2,0.0,0.0,0.0,0.0,36.4,25.0,28.6,0.0,14.3,0.0,0.0,25.0,12.5,14.3,18.7
28/11/2016,@Knicks,Victor Oladipo,30:52:00,13.9,12.1,16.9,0.0,40.0,0.0,0.0,0.0,17.4,11.1,23.5,0.0,25.0,20.0,0.0,13.3,0.0,10.5
28/11/2016,@Knicks,Russell Westbrook,36:22:00,36.6,24.3,31.1,50.0,23.1,77.8,58.3,35.7,44.4,41.5,73.7,63.6,50.0,0.0,40.0,16.7,45.5,31.0
28/11/2016,@Knicks,Joffrey Lauvergne,20:03,20.7,18.8,23.5,0.0,21.4,0.0,0.0,0.0,33.3,26.3,10.0,16.7,0.0,0.0,0.0,42.9,0.0,14.3
28/11/2016,@Knicks,Anthony Morrow,19:35,19.2,31.3,21.9,75.0,38.5,16.7,22.2,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,33.3,33.3
28/11/2016,@Knicks,Enes Kanter,28:17:00,28.8,44.4,31.5,0.0,6.7,30.0,31.3,42.9,17.4,27.0,0.0,11.1,0.0,50.0,50.0,30.8,21.4,38.6
28/11/2016,@Knicks,Semaj Christon,11:38,8.5,0.0,11.1,0.0,11.1,0.0,0.0,0.0,11.1,8.3,66.7,0.0,0.0,0.0,0.0,0.0,20.0,0.0
28/11/2016,@Knicks,Jerami Grant,14:06,9.7,0.0,0.0,0.0,0.0,33.3,44.4,11.1,8.3,9.5,0.0,28.6,0.0,33.3,0.0,16.7,25.0,2.7
26/11/2016,Pistons,Andre Roberson,30:13:00,6.3,7.7,7.8,0.0,7.1,0.0,0.0,0.0,4.3,3.3,13.3,0.0,0.0,0.0,0.0,0.0,10.0,6.3
26/11/2016,Pistons,Domantas Sabonis,23:57,8.2,4.8,9.8,33.3,20.0,0.0,0.0,20.0,10.5,12.5,10.0,0.0,33.3,0.0,0.0,62.5,0.0,6.1
26/11/2016,Pistons,Steven Adams,29:25:00,20.1,28.0,17.6,0.0,0.0,33.3,38.5,37.5,27.3,30.0,0.0,22.2,25.0,0.0,0.0,11.1,44.4,26.2
26/11/2016,Pistons,Victor Oladipo,32:45:00,17.7,27.3,18.5,50.0,25.0,37.5,35.3,14.3,20.0,18.8,16.7,0.0,25.0,0.0,0.0,18.2,23.1,31.0
26/11/2016,Pistons,Russell Westbrook,37:19:00,35.0,22.9,33.8,0.0,27.8,16.7,15.4,37.5,34.5,35.1,75.0,55.6,25.0,33.3,0.0,16.7,18.2,20.7
26/11/2016,Pistons,Anthony Morrow,26:24:00,21.6,29.6,25.0,60.0,50.0,22.2,13.3,0.0,7.1,5.0,7.1,0.0,0.0,0.0,0.0,14.3,8.3,30.9
26/11/2016,Pistons,Joffrey Lauvergne,11:54,23.8,12.5,17.4,0.0,16.7,44.4,53.3,33.3,75.0,57.1,25.0,0.0,0.0,0.0,0.0,0.0,50.0,23.1
26/11/2016,Pistons,Semaj Christon,03:42,18.2,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/11/2016,Pistons,Jerami Grant,25:46:00,16.2,16.0,18.6,20.0,25.0,0.0,0.0,25.0,11.8,14.3,0.0,16.7,0.0,50.0,0.0,25.0,23.1,14.1
26/11/2016,Pistons,Enes Kanter,17:46,29.2,31.3,25.8,0.0,0.0,25.0,23.1,0.0,27.3,23.1,0.0,100,0.0,50.0,100,42.9,18.2,27.9
26/11/2016,Pistons,Alex Abrines,00:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/11/2016,@Nuggets,Andre Roberson,34:54:00,8.2,12.5,9.8,0.0,9.1,0.0,4.2,20.0,4.3,7.1,4.3,0.0,11.1,0.0,0.0,25.0,6.7,8.4
25/11/2016,@Nuggets,Domantas Sabonis,28:20:00,14.6,21.7,13.7,42.9,23.1,0.0,0.0,25.0,29.4,28.6,5.6,25.0,25.0,0.0,0.0,16.7,0.0,22.0
25/11/2016,@Nuggets,Steven Adams,30:24:00,13.2,11.1,13.0,0.0,0.0,6.3,10.5,25.0,23.8,24.0,5.6,20.0,33.3,0.0,33.3,41.7,16.7,8.9
25/11/2016,@Nuggets,Victor Oladipo,42:05:00,21.5,29.7,25.3,20.0,28.6,9.5,8.0,16.7,11.1,12.1,31.8,9.1,33.3,0.0,28.6,6.3,11.8,24.8
25/11/2016,@Nuggets,Russell Westbrook,41:14:00,42.5,23.1,34.2,25.0,19.0,75.0,68.0,16.7,37.0,33.3,65.4,77.8,0.0,50.0,50.0,23.1,50.0,32.7
25/11/2016,@Nuggets,Jerami Grant,28:50:00,14.0,4.2,11.5,0.0,30.0,22.2,27.3,0.0,23.8,19.2,0.0,14.3,16.7,33.3,0.0,23.1,25.0,8.7
25/11/2016,@Nuggets,Anthony Morrow,21:41,18.2,21.1,20.0,66.7,28.6,0.0,0.0,0.0,0.0,0.0,11.1,16.7,0.0,25.0,25.0,0.0,14.3,21.7
25/11/2016,@Nuggets,Enes Kanter,19:16,20.7,22.7,25.7,0.0,20.0,25.0,16.7,50.0,11.1,18.2,7.7,0.0,66.7,0.0,33.3,25.0,14.3,20.4
25/11/2016,@Nuggets,Joffrey Lauvergne,18:02,19.3,35.3,23.5,100,40.0,0.0,0.0,50.0,42.9,44.4,0.0,0.0,16.7,33.3,0.0,28.6,16.7,35.7
25/11/2016,@Nuggets,Semaj Christon,00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/11/2016,@Kings,Andre Roberson,35:10:00,10.2,16.0,12.1,25.0,23.5,4.0,6.3,25.0,16.7,17.9,7.7,0.0,14.3,33.3,0.0,26.7,5.3,12.7
23/11/2016,@Kings,Domantas Sabonis,14:33,13.9,14.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,33.3,0.0,0.0,28.6,0.0,12.1
23/11/2016,@Kings,Steven Adams,28:23:00,15.3,22.2,16.3,0.0,0.0,15.8,17.4,0.0,22.2,21.1,0.0,0.0,0.0,40.0,0.0,20.0,21.4,19.0
23/11/2016,@Kings,Victor Oladipo,36:16:00,23.1,28.0,25.9,42.9,40.0,5.0,7.7,0.0,25.0,20.7,14.3,25.0,20.0,33.3,0.0,17.6,6.3,23.4
23/11/2016,@Kings,Russell Westbrook,35:04:00,38.7,28.0,32.1,25.0,33.3,61.5,55.9,25.0,41.7,39.3,64.3,60.0,33.3,0.0,0.0,5.6,52.4,38.8
23/11/2016,@Kings,Jerami Grant,31:45:00,10.1,10.0,10.4,0.0,11.8,9.5,14.8,0.0,11.5,10.3,12.5,0.0,25.0,20.0,100,13.3,12.5,9.1
23/11/2016,@Kings,Anthony Morrow,18:55,25.5,25.0,28.6,33.3,16.7,23.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,27.3,25.0
23/11/2016,@Kings,Enes Kanter,21:02,22.6,21.4,25.0,0.0,8.3,36.4,26.7,50.0,29.4,33.3,16.7,0.0,33.3,0.0,0.0,40.0,22.2,23.3
23/11/2016,@Kings,Alex Abrines,03:51,33.8,0.0,50.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
23/11/2016,@Kings,Joffrey Lauvergne,05:32,29.1,50.0,25.0,100,33.3,0.0,0.0,50.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,37.5
23/11/2016,@Kings,Semaj Christon,08:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
23/11/2016,@Kings,Kyle Singler,01:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/11/2016,@Lakers,Andre Roberson,26:44:00,9.2,8.7,9.8,25.0,23.1,0.0,40.0,14.3,10.5,11.5,6.3,0.0,28.6,100,25.0,14.3,11.1,9.4
22/11/2016,@Lakers,Domantas Sabonis,21:47,8.6,4.5,7.9,16.7,15.4,0.0,0.0,0.0,33.3,28.6,18.8,16.7,12.5,0.0,0.0,0.0,12.5,5.4
22/11/2016,@Lakers,Steven Adams,31:18:00,20.1,27.3,20.0,0.0,0.0,33.3,22.2,57.1,10.5,23.1,9.5,20.0,11.1,25.0,0.0,14.3,21.4,24.7
22/11/2016,@Lakers,Victor Oladipo,39:10:00,17.7,14.6,16.7,18.2,18.2,0.0,0.0,0.0,17.4,12.5,15.4,30.0,20.0,20.0,0.0,10.0,7.1,14.3
22/11/2016,@Lakers,Russell Westbrook,35:31:00,48.2,37.1,45.5,40.0,42.9,57.1,50.0,42.9,20.8,25.8,54.2,61.5,22.2,0.0,60.0,30.0,46.2,39.1
22/11/2016,@Lakers,Enes Kanter,19:03,23.2,33.3,23.5,0.0,0.0,100,100,50.0,18.2,29.4,25.0,16.7,0.0,0.0,50.0,25.0,40.0,35.7
22/11/2016,@Lakers,Jerami Grant,23:16,9.2,22.2,11.4,33.3,16.7,0.0,0.0,0.0,20.0,13.6,10.0,0.0,25.0,0.0,0.0,25.0,10.0,20.9
22/11/2016,@Lakers,Alex Abrines,06:49,10.7,0.0,13.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0
22/11/2016,@Lakers,Semaj Christon,03:53,22.2,0.0,28.6,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
